"nodeID_from","nodeID_to","line","year"
144,266,"Ligne13",2000
58,161,"Ligne13",2000
160,161,"Ligne13",2000
67,293,"Ligne12",2000
293,300,"Ligne12",2000
120,242,"Ligne9",2000
133,242,"Ligne9",2000
5,206,"Ligne3",2000
103,192,"Ligne3bis",2000
103,194,"Ligne3",2000
103,213,"Ligne3",2000
52,254,"Ligne9",2000
52,301,"Ligne9",2000
34,35,"Ligne10",2000
12,98,"Ligne7",2000
98,128,"Ligne7",2000
181,288,"Ligne12",2000
266,288,"Ligne12",2000
30,39,"Ligne7bis",2000
30,121,"Ligne7bis",2000
160,226,"Ligne13",2000
57,210,"Ligne7",2000
188,210,"Ligne7",2000
43,268,"Ligne5",2000
104,268,"Ligne5",2000
91,141,"Ligne4",2000
91,244,"Ligne4",2000
108,224,"Ligne13",2000
113,224,"Ligne13",2000
229,216,"Ligne7",2000
230,216,"Ligne7",2000
157,229,"Ligne7",2000
7,50,"Ligne1",2000
7,233,"Ligne1",2000
2,232,"Ligne4",2000
179,254,"Ligne9",2000
32,39,"Ligne7bis",2000
32,79,"Ligne7bis",2000
32,201,"Ligne7bis",2000
61,180,"Ligne6",2000
61,238,"Ligne6",2000
64,121,"Ligne2",2000
121,135,"Ligne5",2000
121,145,"Ligne7bis",2000
121,281,"Ligne2",2000
121,281,"Ligne5",2000
26,200,"Ligne2",2000
130,200,"Ligne13",2000
200,252,"Ligne2",2000
66,150,"Ligne8",2000
66,150,"Ligne12",2000
150,186,"Ligne8",2000
150,235,"Ligne14",2000
150,266,"Ligne12",2000
150,266,"Ligne14",2000
50,295,"Ligne2",2000
211,295,"Ligne2",2000
84,262,"Ligne13",2000
84,262,"AncienneLigne10",2000
84,262,"AncienneLigne14",2000
262,292,"Ligne13",2000
262,292,"AncienneLigne10",2000
262,292,"AncienneLigne14",2000
88,122,"Ligne10",2000
88,122,"AncienneLigne8",2000
88,169,"Ligne10",2000
88,169,"AncienneLigne8",2000
50,109,"Ligne1",2000
50,126,"Ligne6",2000
50,286,"Ligne2",2000
53,105,"Ligne4",2000
53,282,"Ligne4",2000
28,89,"Ligne5",2000
89,115,"Ligne5",2000
9,241,"Ligne11",2000
116,241,"Ligne11",2000
19,197,"Ligne6",2000
179,197,"Ligne6",2000
181,263,"Ligne12",2000
199,263,"Ligne12",2000
62,269,"Ligne4",2000
184,269,"Ligne4",2000
21,54,"Ligne1",2000
177,294,"Ligne4",2000
243,294,"Ligne4",2000
171,231,"Ligne8",2000
215,231,"Ligne8",2000
84,177,"Ligne13",2000
84,177,"AncienneLigne14",2000
87,177,"Ligne6",2000
95,177,"Ligne12",2000
101,177,"Ligne13",2000
101,177,"AncienneLigne14",2000
177,182,"Ligne12",2000
177,191,"Ligne6",2000
177,272,"Ligne4",2000
17,259,"Ligne13",2000
45,259,"Ligne13",2000
22,73,"Ligne14",2000
23,73,"Ligne14",2000
29,126,"Ligne6",2000
29,289,"Ligne6",2000
198,230,"Ligne7",2000
146,214,"Ligne3",2000
193,214,"Ligne3",2000
81,178,"Ligne4",2000
81,243,"Ligne4",2000
81,243,"Ligne6",2000
81,265,"Ligne6",2000
6,16,"Ligne2",2000
6,199,"Ligne2",2000
66,290,"Ligne1",2000
188,290,"Ligne1",2000
57,235,"Ligne14",2000
186,235,"Ligne7",2000
188,235,"Ligne7",2000
115,222,"Ligne5",2000
187,222,"Ligne5",2000
257,301,"Ligne9",2000
71,175,"Ligne2",2000
175,299,"Ligne2",2000
87,243,"Ligne6",2000
11,66,"Ligne12",2000
47,66,"Ligne1",2000
66,118,"Ligne8",2000
66,118,"AncienneLigne8",2000
182,245,"Ligne12",2000
107,281,"Ligne5",2000
127,281,"Ligne2",2000
145,281,"Ligne7",2000
250,281,"Ligne7",2000
46,203,"Ligne7",2000
125,203,"Ligne7",2000
4,99,"Ligne9",2000
47,99,"Ligne1",2000
99,109,"Ligne1",2000
99,271,"Ligne9",2000
20,72,"Ligne2",2000
72,168,"Ligne2",2000
90,129,"Ligne1",2000
4,117,"Ligne9",2000
117,289,"Ligne9",2000
47,173,"Ligne13",2000
173,258,"Ligne9",2000
173,266,"Ligne13",2000
173,271,"Ligne9",2000
78,152,"Ligne9",2000
92,266,"Ligne3",2000
114,266,"Ligne3",2000
9,244,"Ligne3",2000
9,246,"Ligne11",2000
9,285,"Ligne3",2000
97,246,"Ligne8",2000
97,273,"Ligne8",2000
25,83,"Ligne6",2000
25,190,"Ligne6",2000
74,76,"Ligne8",2000
74,158,"Ligne8",2000
255,277,"Ligne12",2000
255,280,"Ligne12",2000
57,148,"Ligne1",2000
148,188,"Ligne1",2000
16,127,"Ligne2",2000
85,132,"Ligne8",2000
85,132,"AncienneLigne8",2000
85,134,"Ligne8",2000
85,134,"AncienneLigne8",2000
157,287,"Ligne7",2000
202,287,"Ligne7",2000
120,169,"Ligne9",2000
169,170,"Ligne9",2000
169,212,"Ligne10",2000
169,212,"AncienneLigne8",2000
101,195,"Ligne13",2000
101,195,"AncienneLigne14",2000
195,204,"Ligne13",2000
195,204,"AncienneLigne14",2000
18,37,"Ligne5",2000
37,248,"Ligne5",2000
156,198,"Ligne7",2000
19,80,"Ligne6",2000
80,82,"Ligne6",2000
80,171,"Ligne8",2000
80,176,"Ligne8",2000
16,56,"Ligne4",2000
16,107,"Ligne4",2000
168,194,"Ligne2",2000
194,196,"Ligne2",2000
194,256,"Ligne3",2000
44,125,"Ligne10",2000
44,167,"Ligne10",2000
40,163,"Ligne9",2000
163,221,"Ligne9",2000
31,282,"Ligne8",2000
31,282,"Ligne9",2000
244,282,"Ligne4",2000
246,282,"Ligne8",2000
246,282,"Ligne9",2000
46,140,"Ligne7",2000
140,202,"Ligne7",2000
13,51,"Ligne10",2000
13,51,"AncienneLigne8",2000
13,132,"Ligne10",2000
13,132,"AncienneLigne8",2000
143,215,"Ligne8",2000
36,240,"Ligne3",2000
36,276,"Ligne3",2000
135,187,"Ligne5",2000
79,234,"Ligne7bis",2000
201,234,"Ligne7bis",2000
5,146,"Ligne3",2000
124,131,"Ligne12",2000
124,164,"Ligne12",2000
57,141,"Ligne4",2000
95,191,"Ligne12",2000
21,267,"Ligne1",2000
228,267,"Ligne1",2000
45,153,"Ligne13",2000
108,153,"Ligne13",2000
190,289,"Ligne6",2000
253,289,"Ligne9",2000
15,147,"Ligne8",2000
49,86,"Ligne8",2000
49,143,"Ligne8",2000
3,196,"Ligne2",2000
18,239,"Ligne5",2000
104,239,"Ligne5",2000
204,226,"Ligne13",2000
204,226,"AncienneLigne14",2000
17,260,"Ligne13",2000
12,220,"Ligne7",2000
191,278,"Ligne6",2000
191,300,"Ligne12",2000
63,167,"Ligne10",2000
78,251,"Ligne9",2000
75,76,"Ligne8",2000
60,273,"Ligne8",2000
18,60,"Ligne8",2000
18,106,"Ligne1",2000
18,136,"Ligne8",2000
18,270,"Ligne1",2000
63,184,"Ligne10",2000
22,106,"Ligne14",2000
57,106,"Ligne14",2000
106,247,"Ligne1",2000
2,178,"Ligne4",2000
65,96,"Ligne8",2000
65,132,"Ligne8",2000
67,227,"Ligne12",2000
69,227,"Ligne12",2000
57,116,"Ligne1",2000
57,116,"Ligne11",2000
116,270,"Ligne1",2000
84,275,"Ligne10",2000
84,291,"Ligne10",2000
84,291,"AncienneLigne10",2000
86,159,"Ligne8",2000
158,159,"Ligne8",2000
68,77,"Ligne7",2000
68,220,"Ligne7",2000
221,251,"Ligne9",2000
192,261,"Ligne3bis",2000
77,250,"Ligne7",2000
186,240,"Ligne3",2000
57,209,"Ligne7",2000
209,283,"Ligne7",2000
244,276,"Ligne3",2000
94,136,"Ligne8",2000
20,237,"Ligne11",2000
123,237,"Ligne11",2000
22,82,"Ligne6",2000
22,238,"Ligne6",2000
162,299,"Ligne3",2000
162,302,"Ligne3",2000
42,132,"Ligne6",2000
83,132,"Ligne6",2000
132,275,"Ligne10",2000
26,199,"Ligne2",2000
179,228,"Ligne1",2000
55,145,"Ligne7",2000
218,279,"Ligne4",2000
55,105,"Ligne7",2000
105,107,"Ligne4",2000
105,107,"Ligne5",2000
105,119,"Ligne5",2000
105,205,"Ligne7",2000
92,299,"Ligne3",2000
252,299,"Ligne2",2000
94,247,"Ligne8",2000
125,283,"Ligne7",2000
245,277,"Ligne12",2000
176,247,"Ligne8",2000
11,280,"Ligne12",2000
38,130,"Ligne13",2000
113,130,"Ligne13",2000
118,292,"Ligne13",2000
118,292,"AncienneLigne10",2000
118,292,"AncienneLigne14",2000
42,278,"Ligne6",2000
123,201,"Ligne11",2000
20,64,"Ligne2",2000
33,96,"Ligne8",2000
33,147,"Ligne8",2000
297,298,"Ligne7",2000
102,213,"Ligne3",2000
179,247,"Ligne1",2000
31,112,"Ligne8",2000
31,112,"Ligne9",2000
193,302,"Ligne3",2000
93,170,"Ligne9",2000
93,223,"Ligne9",2000
246,285,"Ligne3",2000
41,205,"Ligne7",2000
27,28,"Ligne5",2000
69,155,"Ligne12",2000
111,246,"Ligne11",2000
119,246,"Ligne5",2000
183,246,"Ligne5",2000
183,246,"Ligne9",2000
189,246,"Ligne3",2000
40,179,"Ligne9",2000
133,253,"Ligne9",2000
164,166,"Ligne12",2000
166,219,"Ligne12",2000
277,291,"Ligne10",2000
277,291,"AncienneLigne10",2000
10,139,"Ligne13",2000
59,186,"Ligne7",2000
114,186,"Ligne3",2000
186,249,"Ligne8",2000
180,202,"Ligne6",2000
41,138,"Ligne7",2000
20,111,"Ligne11",2000
43,202,"Ligne5",2000
70,202,"Ligne6",2000
118,134,"Ligne8",2000
118,134,"AncienneLigne8",2000
100,139,"Ligne13",2000
100,151,"Ligne13",2000
34,170,"Ligne10",2000
48,170,"Ligne10",2000
48,170,"AncienneLigne8",2000
170,212,"AncienneLigne8",2000
201,284,"Ligne11",2000
225,284,"Ligne11",2000
149,184,"Ligne10",2000
149,277,"Ligne10",2000
1,131,"Ligne12",2000
1,199,"Ligne12",2000
189,256,"Ligne3",2000
142,207,"Ligne1",2000
142,233,"Ligne1",2000
47,118,"Ligne13",2000
112,249,"Ligne8",2000
112,249,"Ligne9",2000
90,207,"Ligne1",2000
151,217,"Ligne13",2000
24,165,"Ligne9",2000
24,208,"Ligne9",2000
48,172,"Ligne10",2000
48,172,"AncienneLigne8",2000
34,212,"Ligne10",2000
51,122,"Ligne10",2000
51,122,"AncienneLigne8",2000
122,172,"Ligne10",2000
122,172,"AncienneLigne8",2000
165,223,"Ligne9",2000
225,261,"Ligne3bis",2000
59,138,"Ligne7",2000
71,286,"Ligne2",2000
59,114,"Ligne9",2000
59,249,"Ligne9",2000
184,264,"Ligne4",2000
183,257,"Ligne9",2000
57,62,"Ligne4",2000
164,279,"Ligne4",2000
56,164,"Ligne4",2000
137,157,"Ligne7",2000
137,296,"Ligne7",2000
14,179,"Ligne2",2000
296,298,"Ligne7",2000
114,258,"Ligne9",2000
154,225,"Ligne11",2000
104,125,"Ligne10",2000
38,217,"Ligne13",2000
3,14,"Ligne2",2000
183,248,"Ligne5",2000
264,274,"Ligne4",2000
272,274,"Ligne4",2000
70,110,"Ligne6",2001
110,265,"Ligne6",2001
144,200,"Ligne13",2001
144,266,"Ligne13",2001
58,161,"Ligne13",2001
160,161,"Ligne13",2001
67,293,"Ligne12",2001
293,300,"Ligne12",2001
120,242,"Ligne9",2001
133,242,"Ligne9",2001
5,206,"Ligne3",2001
103,192,"Ligne3bis",2001
103,194,"Ligne3",2001
103,213,"Ligne3",2001
52,254,"Ligne9",2001
52,301,"Ligne9",2001
34,35,"Ligne10",2001
12,98,"Ligne7",2001
98,128,"Ligne7",2001
181,288,"Ligne12",2001
266,288,"Ligne12",2001
30,39,"Ligne7bis",2001
30,121,"Ligne7bis",2001
160,226,"Ligne13",2001
57,210,"Ligne7",2001
188,210,"Ligne7",2001
43,268,"Ligne5",2001
104,268,"Ligne5",2001
91,141,"Ligne4",2001
91,244,"Ligne4",2001
108,224,"Ligne13",2001
113,224,"Ligne13",2001
229,216,"Ligne7",2001
230,216,"Ligne7",2001
157,229,"Ligne7",2001
7,50,"Ligne1",2001
7,233,"Ligne1",2001
2,232,"Ligne4",2001
179,254,"Ligne9",2001
32,39,"Ligne7bis",2001
32,79,"Ligne7bis",2001
32,201,"Ligne7bis",2001
61,180,"Ligne6",2001
61,238,"Ligne6",2001
64,121,"Ligne2",2001
121,135,"Ligne5",2001
121,145,"Ligne7bis",2001
121,281,"Ligne2",2001
121,281,"Ligne5",2001
26,200,"Ligne2",2001
130,200,"Ligne13",2001
200,252,"Ligne2",2001
66,150,"Ligne8",2001
66,150,"Ligne12",2001
150,186,"Ligne8",2001
150,235,"Ligne14",2001
150,266,"Ligne12",2001
150,266,"Ligne14",2001
50,295,"Ligne2",2001
211,295,"Ligne2",2001
84,262,"Ligne13",2001
84,262,"AncienneLigne10",2001
84,262,"AncienneLigne14",2001
262,292,"Ligne13",2001
262,292,"AncienneLigne10",2001
262,292,"AncienneLigne14",2001
88,122,"Ligne10",2001
88,122,"AncienneLigne8",2001
88,169,"Ligne10",2001
88,169,"AncienneLigne8",2001
50,109,"Ligne1",2001
50,126,"Ligne6",2001
50,286,"Ligne2",2001
53,105,"Ligne4",2001
53,282,"Ligne4",2001
28,89,"Ligne5",2001
89,115,"Ligne5",2001
9,241,"Ligne11",2001
116,241,"Ligne11",2001
19,197,"Ligne6",2001
179,197,"Ligne6",2001
181,263,"Ligne12",2001
199,263,"Ligne12",2001
62,269,"Ligne4",2001
184,269,"Ligne4",2001
21,54,"Ligne1",2001
177,294,"Ligne4",2001
243,294,"Ligne4",2001
171,231,"Ligne8",2001
215,231,"Ligne8",2001
84,177,"Ligne13",2001
84,177,"AncienneLigne14",2001
87,177,"Ligne6",2001
95,177,"Ligne12",2001
101,177,"Ligne13",2001
101,177,"AncienneLigne14",2001
177,182,"Ligne12",2001
177,191,"Ligne6",2001
177,272,"Ligne4",2001
17,259,"Ligne13",2001
45,259,"Ligne13",2001
22,73,"Ligne14",2001
23,73,"Ligne14",2001
29,126,"Ligne6",2001
29,289,"Ligne6",2001
198,230,"Ligne7",2001
146,214,"Ligne3",2001
193,214,"Ligne3",2001
81,178,"Ligne4",2001
81,243,"Ligne4",2001
81,243,"Ligne6",2001
81,265,"Ligne6",2001
6,16,"Ligne2",2001
6,199,"Ligne2",2001
66,290,"Ligne1",2001
188,290,"Ligne1",2001
57,235,"Ligne14",2001
186,235,"Ligne7",2001
188,235,"Ligne7",2001
115,222,"Ligne5",2001
187,222,"Ligne5",2001
257,301,"Ligne9",2001
71,175,"Ligne2",2001
175,299,"Ligne2",2001
87,243,"Ligne6",2001
11,66,"Ligne12",2001
47,66,"Ligne1",2001
66,118,"Ligne8",2001
66,118,"AncienneLigne8",2001
182,245,"Ligne12",2001
107,281,"Ligne5",2001
127,281,"Ligne2",2001
145,281,"Ligne7",2001
250,281,"Ligne7",2001
46,203,"Ligne7",2001
125,203,"Ligne7",2001
4,99,"Ligne9",2001
47,99,"Ligne1",2001
99,109,"Ligne1",2001
99,271,"Ligne9",2001
20,72,"Ligne2",2001
72,168,"Ligne2",2001
90,129,"Ligne1",2001
4,117,"Ligne9",2001
117,289,"Ligne9",2001
47,173,"Ligne13",2001
173,258,"Ligne9",2001
173,266,"Ligne13",2001
173,271,"Ligne9",2001
78,152,"Ligne9",2001
92,266,"Ligne3",2001
114,266,"Ligne3",2001
9,244,"Ligne3",2001
9,246,"Ligne11",2001
9,285,"Ligne3",2001
97,246,"Ligne8",2001
97,273,"Ligne8",2001
25,83,"Ligne6",2001
25,190,"Ligne6",2001
74,76,"Ligne8",2001
74,158,"Ligne8",2001
255,277,"Ligne12",2001
255,280,"Ligne12",2001
57,148,"Ligne1",2001
148,188,"Ligne1",2001
16,127,"Ligne2",2001
85,132,"Ligne8",2001
85,132,"AncienneLigne8",2001
85,134,"Ligne8",2001
85,134,"AncienneLigne8",2001
157,287,"Ligne7",2001
202,287,"Ligne7",2001
120,169,"Ligne9",2001
169,170,"Ligne9",2001
169,212,"Ligne10",2001
169,212,"AncienneLigne8",2001
101,195,"Ligne13",2001
101,195,"AncienneLigne14",2001
195,204,"Ligne13",2001
195,204,"AncienneLigne14",2001
18,37,"Ligne5",2001
37,248,"Ligne5",2001
156,198,"Ligne7",2001
19,80,"Ligne6",2001
80,82,"Ligne6",2001
80,171,"Ligne8",2001
80,176,"Ligne8",2001
16,56,"Ligne4",2001
16,107,"Ligne4",2001
168,194,"Ligne2",2001
194,196,"Ligne2",2001
194,256,"Ligne3",2001
44,125,"Ligne10",2001
44,167,"Ligne10",2001
40,163,"Ligne9",2001
163,221,"Ligne9",2001
31,282,"Ligne8",2001
31,282,"Ligne9",2001
244,282,"Ligne4",2001
246,282,"Ligne8",2001
246,282,"Ligne9",2001
46,140,"Ligne7",2001
140,202,"Ligne7",2001
13,51,"Ligne10",2001
13,51,"AncienneLigne8",2001
13,132,"Ligne10",2001
13,132,"AncienneLigne8",2001
143,215,"Ligne8",2001
36,240,"Ligne3",2001
36,276,"Ligne3",2001
135,187,"Ligne5",2001
79,234,"Ligne7bis",2001
201,234,"Ligne7bis",2001
5,146,"Ligne3",2001
124,131,"Ligne12",2001
124,164,"Ligne12",2001
57,141,"Ligne4",2001
95,191,"Ligne12",2001
21,267,"Ligne1",2001
228,267,"Ligne1",2001
45,153,"Ligne13",2001
108,153,"Ligne13",2001
190,289,"Ligne6",2001
253,289,"Ligne9",2001
15,147,"Ligne8",2001
49,86,"Ligne8",2001
49,143,"Ligne8",2001
3,196,"Ligne2",2001
18,239,"Ligne5",2001
104,239,"Ligne5",2001
204,226,"Ligne13",2001
204,226,"AncienneLigne14",2001
17,260,"Ligne13",2001
12,220,"Ligne7",2001
191,278,"Ligne6",2001
191,300,"Ligne12",2001
63,167,"Ligne10",2001
78,251,"Ligne9",2001
75,76,"Ligne8",2001
60,273,"Ligne8",2001
18,60,"Ligne8",2001
18,106,"Ligne1",2001
18,136,"Ligne8",2001
18,270,"Ligne1",2001
63,184,"Ligne10",2001
22,106,"Ligne14",2001
57,106,"Ligne14",2001
106,247,"Ligne1",2001
2,178,"Ligne4",2001
65,96,"Ligne8",2001
65,132,"Ligne8",2001
67,227,"Ligne12",2001
69,227,"Ligne12",2001
57,116,"Ligne1",2001
57,116,"Ligne11",2001
116,270,"Ligne1",2001
84,275,"Ligne10",2001
84,291,"Ligne10",2001
84,291,"AncienneLigne10",2001
86,159,"Ligne8",2001
158,159,"Ligne8",2001
68,77,"Ligne7",2001
68,220,"Ligne7",2001
221,251,"Ligne9",2001
192,261,"Ligne3bis",2001
77,250,"Ligne7",2001
186,240,"Ligne3",2001
57,209,"Ligne7",2001
209,283,"Ligne7",2001
244,276,"Ligne3",2001
94,136,"Ligne8",2001
20,237,"Ligne11",2001
123,237,"Ligne11",2001
22,82,"Ligne6",2001
22,238,"Ligne6",2001
162,299,"Ligne3",2001
162,302,"Ligne3",2001
42,132,"Ligne6",2001
83,132,"Ligne6",2001
132,275,"Ligne10",2001
26,199,"Ligne2",2001
179,228,"Ligne1",2001
55,145,"Ligne7",2001
218,279,"Ligne4",2001
55,105,"Ligne7",2001
105,107,"Ligne4",2001
105,107,"Ligne5",2001
105,119,"Ligne5",2001
105,205,"Ligne7",2001
92,299,"Ligne3",2001
252,299,"Ligne2",2001
94,247,"Ligne8",2001
125,283,"Ligne7",2001
245,277,"Ligne12",2001
176,247,"Ligne8",2001
11,280,"Ligne12",2001
38,130,"Ligne13",2001
113,130,"Ligne13",2001
118,292,"Ligne13",2001
118,292,"AncienneLigne10",2001
118,292,"AncienneLigne14",2001
42,278,"Ligne6",2001
123,201,"Ligne11",2001
20,64,"Ligne2",2001
33,96,"Ligne8",2001
33,147,"Ligne8",2001
297,298,"Ligne7",2001
102,213,"Ligne3",2001
179,247,"Ligne1",2001
31,112,"Ligne8",2001
31,112,"Ligne9",2001
193,302,"Ligne3",2001
93,170,"Ligne9",2001
93,223,"Ligne9",2001
246,285,"Ligne3",2001
41,205,"Ligne7",2001
27,28,"Ligne5",2001
69,155,"Ligne12",2001
111,246,"Ligne11",2001
119,246,"Ligne5",2001
183,246,"Ligne5",2001
183,246,"Ligne9",2001
189,246,"Ligne3",2001
40,179,"Ligne9",2001
133,253,"Ligne9",2001
164,166,"Ligne12",2001
166,219,"Ligne12",2001
277,291,"Ligne10",2001
277,291,"AncienneLigne10",2001
10,139,"Ligne13",2001
59,186,"Ligne7",2001
114,186,"Ligne3",2001
186,249,"Ligne8",2001
180,202,"Ligne6",2001
41,138,"Ligne7",2001
20,111,"Ligne11",2001
43,202,"Ligne5",2001
70,202,"Ligne6",2001
118,134,"Ligne8",2001
118,134,"AncienneLigne8",2001
100,139,"Ligne13",2001
100,151,"Ligne13",2001
34,170,"Ligne10",2001
48,170,"Ligne10",2001
48,170,"AncienneLigne8",2001
170,212,"AncienneLigne8",2001
201,284,"Ligne11",2001
225,284,"Ligne11",2001
149,184,"Ligne10",2001
149,277,"Ligne10",2001
1,131,"Ligne12",2001
1,199,"Ligne12",2001
189,256,"Ligne3",2001
142,207,"Ligne1",2001
142,233,"Ligne1",2001
47,118,"Ligne13",2001
112,249,"Ligne8",2001
112,249,"Ligne9",2001
90,207,"Ligne1",2001
151,217,"Ligne13",2001
24,165,"Ligne9",2001
24,208,"Ligne9",2001
48,172,"Ligne10",2001
48,172,"AncienneLigne8",2001
34,212,"Ligne10",2001
51,122,"Ligne10",2001
51,122,"AncienneLigne8",2001
122,172,"Ligne10",2001
122,172,"AncienneLigne8",2001
165,223,"Ligne9",2001
225,261,"Ligne3bis",2001
59,138,"Ligne7",2001
71,286,"Ligne2",2001
59,114,"Ligne9",2001
59,249,"Ligne9",2001
184,264,"Ligne4",2001
183,257,"Ligne9",2001
57,62,"Ligne4",2001
164,279,"Ligne4",2001
56,164,"Ligne4",2001
137,157,"Ligne7",2001
137,296,"Ligne7",2001
14,179,"Ligne2",2001
296,298,"Ligne7",2001
114,258,"Ligne9",2001
154,225,"Ligne11",2001
104,125,"Ligne10",2001
38,217,"Ligne13",2001
3,14,"Ligne2",2001
183,248,"Ligne5",2001
264,274,"Ligne4",2001
272,274,"Ligne4",2001
70,110,"Ligne6",2002
110,265,"Ligne6",2002
144,200,"Ligne13",2002
144,266,"Ligne13",2002
58,161,"Ligne13",2002
160,161,"Ligne13",2002
67,293,"Ligne12",2002
293,300,"Ligne12",2002
120,242,"Ligne9",2002
133,242,"Ligne9",2002
5,206,"Ligne3",2002
103,192,"Ligne3bis",2002
103,194,"Ligne3",2002
103,213,"Ligne3",2002
52,254,"Ligne9",2002
52,301,"Ligne9",2002
34,35,"Ligne10",2002
12,98,"Ligne7",2002
98,128,"Ligne7",2002
181,288,"Ligne12",2002
266,288,"Ligne12",2002
30,39,"Ligne7bis",2002
30,121,"Ligne7bis",2002
160,226,"Ligne13",2002
57,210,"Ligne7",2002
188,210,"Ligne7",2002
43,268,"Ligne5",2002
104,268,"Ligne5",2002
91,141,"Ligne4",2002
91,244,"Ligne4",2002
108,224,"Ligne13",2002
113,224,"Ligne13",2002
229,216,"Ligne7",2002
230,216,"Ligne7",2002
157,229,"Ligne7",2002
7,50,"Ligne1",2002
7,233,"Ligne1",2002
2,232,"Ligne4",2002
179,254,"Ligne9",2002
32,39,"Ligne7bis",2002
32,79,"Ligne7bis",2002
32,201,"Ligne7bis",2002
61,180,"Ligne6",2002
61,238,"Ligne6",2002
64,121,"Ligne2",2002
121,135,"Ligne5",2002
121,145,"Ligne7bis",2002
121,281,"Ligne2",2002
121,281,"Ligne5",2002
26,200,"Ligne2",2002
130,200,"Ligne13",2002
200,252,"Ligne2",2002
66,150,"Ligne8",2002
66,150,"Ligne12",2002
150,186,"Ligne8",2002
150,235,"Ligne14",2002
150,266,"Ligne12",2002
150,266,"Ligne14",2002
50,295,"Ligne2",2002
211,295,"Ligne2",2002
84,262,"Ligne13",2002
84,262,"AncienneLigne10",2002
84,262,"AncienneLigne14",2002
262,292,"Ligne13",2002
262,292,"AncienneLigne10",2002
262,292,"AncienneLigne14",2002
88,122,"Ligne10",2002
88,122,"AncienneLigne8",2002
88,169,"Ligne10",2002
88,169,"AncienneLigne8",2002
50,109,"Ligne1",2002
50,126,"Ligne6",2002
50,286,"Ligne2",2002
53,105,"Ligne4",2002
53,282,"Ligne4",2002
28,89,"Ligne5",2002
89,115,"Ligne5",2002
9,241,"Ligne11",2002
116,241,"Ligne11",2002
19,197,"Ligne6",2002
179,197,"Ligne6",2002
181,263,"Ligne12",2002
199,263,"Ligne12",2002
62,269,"Ligne4",2002
184,269,"Ligne4",2002
21,54,"Ligne1",2002
177,294,"Ligne4",2002
243,294,"Ligne4",2002
171,231,"Ligne8",2002
215,231,"Ligne8",2002
84,177,"Ligne13",2002
84,177,"AncienneLigne14",2002
87,177,"Ligne6",2002
95,177,"Ligne12",2002
101,177,"Ligne13",2002
101,177,"AncienneLigne14",2002
177,182,"Ligne12",2002
177,191,"Ligne6",2002
177,272,"Ligne4",2002
17,259,"Ligne13",2002
45,259,"Ligne13",2002
22,73,"Ligne14",2002
23,73,"Ligne14",2002
29,126,"Ligne6",2002
29,289,"Ligne6",2002
198,230,"Ligne7",2002
146,214,"Ligne3",2002
193,214,"Ligne3",2002
81,178,"Ligne4",2002
81,243,"Ligne4",2002
81,243,"Ligne6",2002
81,265,"Ligne6",2002
6,16,"Ligne2",2002
6,199,"Ligne2",2002
66,290,"Ligne1",2002
188,290,"Ligne1",2002
57,235,"Ligne14",2002
186,235,"Ligne7",2002
188,235,"Ligne7",2002
115,222,"Ligne5",2002
187,222,"Ligne5",2002
257,301,"Ligne9",2002
71,175,"Ligne2",2002
175,299,"Ligne2",2002
87,243,"Ligne6",2002
11,66,"Ligne12",2002
47,66,"Ligne1",2002
66,118,"Ligne8",2002
66,118,"AncienneLigne8",2002
182,245,"Ligne12",2002
107,281,"Ligne5",2002
127,281,"Ligne2",2002
145,281,"Ligne7",2002
250,281,"Ligne7",2002
46,203,"Ligne7",2002
125,203,"Ligne7",2002
4,99,"Ligne9",2002
47,99,"Ligne1",2002
99,109,"Ligne1",2002
99,271,"Ligne9",2002
20,72,"Ligne2",2002
72,168,"Ligne2",2002
90,129,"Ligne1",2002
4,117,"Ligne9",2002
117,289,"Ligne9",2002
47,173,"Ligne13",2002
173,258,"Ligne9",2002
173,266,"Ligne13",2002
173,271,"Ligne9",2002
78,152,"Ligne9",2002
92,266,"Ligne3",2002
114,266,"Ligne3",2002
9,244,"Ligne3",2002
9,246,"Ligne11",2002
9,285,"Ligne3",2002
97,246,"Ligne8",2002
97,273,"Ligne8",2002
25,83,"Ligne6",2002
25,190,"Ligne6",2002
74,76,"Ligne8",2002
74,158,"Ligne8",2002
255,277,"Ligne12",2002
255,280,"Ligne12",2002
57,148,"Ligne1",2002
148,188,"Ligne1",2002
16,127,"Ligne2",2002
85,132,"Ligne8",2002
85,132,"AncienneLigne8",2002
85,134,"Ligne8",2002
85,134,"AncienneLigne8",2002
157,287,"Ligne7",2002
202,287,"Ligne7",2002
120,169,"Ligne9",2002
169,170,"Ligne9",2002
169,212,"Ligne10",2002
169,212,"AncienneLigne8",2002
101,195,"Ligne13",2002
101,195,"AncienneLigne14",2002
195,204,"Ligne13",2002
195,204,"AncienneLigne14",2002
18,37,"Ligne5",2002
37,248,"Ligne5",2002
156,198,"Ligne7",2002
19,80,"Ligne6",2002
80,82,"Ligne6",2002
80,171,"Ligne8",2002
80,176,"Ligne8",2002
16,56,"Ligne4",2002
16,107,"Ligne4",2002
168,194,"Ligne2",2002
194,196,"Ligne2",2002
194,256,"Ligne3",2002
44,125,"Ligne10",2002
44,167,"Ligne10",2002
40,163,"Ligne9",2002
163,221,"Ligne9",2002
31,282,"Ligne8",2002
31,282,"Ligne9",2002
